"title","creator","mediaURL","date"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00940.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00963.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00967.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00969.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00970.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00971.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00972.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00973.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00974.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00975.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00980.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00982.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00985.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00986.jpg","1969?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_01073.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_01985.jpg","1969?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02078.jpg","1969?"
"Uidentificeret teaterstykke","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02080.jpg","1969?"
"Cirkus Schumann","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_02548.jpg","1969?"
"Torre Blanca [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062018","196?"
"Informe sobre las Torres vigía existentes en la provincia de Málaga [Manuscrito]","Ferrer Sot, Manuel","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062076","196?"
"Torre de la Cala del Moral (La Butibamba) [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062092","196?"
"Málaga [Texto manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062104","196?"
"Torre de San Telmo en Málaga [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062134","196?"
"Muelle plataforma del Castillo de los Genoveses en Málaga [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062147","196?"
"Torres vigía en la Costa Italiana [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062156","196?"
"Informe sobre las torres almenaras de la costa de Málaga [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062169","196?"
"Informe sobre las torres almenaras de la costa de Málaga [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062177","196?"
"Plano del proyecto de la Torre del Mar de Marbella [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062178","196?"
"Capiteles romanos [Manuscrito]","Temboury, Juan, 1899-1965","http://bibliotecavirtual.malaga.es/i18n/catalogo_imagenes/imagen_id.cmd?idImagen=10062181","196?"
"Intervention de Pierre Martel sur Marius Brémond","Martel, Pierre (interv.)","http://multimedia.mmsh.univ-aix.fr/phonotheque-1856","196?"
"Krystyna Modrzewska","nieznany","http://biblioteka.teatrnn.pl/dlibra/image/edition/43661","197-?"
"Pieśni nagminne [zapis nutowy]","Wesołowski, Bolesław","http://biblioteka.teatrnn.pl/dlibra/image/edition/46881","197-?"
"Pieśni nagminne [zapis nutowy]","Bryłowski, Jan (1953- )","http://biblioteka.teatrnn.pl/dlibra/image/edition/46881","197-?"
"Józef Honig","nieznany","http://biblioteka.teatrnn.pl/dlibra/image/edition/84557","197-? -198-?"
"Négyszemközt a forradalommal","Gyurkó László  (1930-2007)","http://resolver.pim.hu/opac.pim.hu_object_1718639_resourceRepresentation_191022-37042","1970 (1985?)"
"Drukkersmaterialen","Bos, Cornelis Johannes Gerardus de (handzetter)","http://amasp.adlibhosting.com/amimages/ka_20195_1_39.jpg","1970 ?"
"Loden letters and zetsel","Bos, Cornelis Johannes Gerardus de (handzetter)","http://amasp.adlibhosting.com/amimages/ka_20195_1_39.jpg","1970 ?"
"Processen","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00177.jpg","1970.09.29?"
"Jagudin","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00021.jpg","1970?"
"Othello","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00553.jpg","1970?"
"Uidentificeret","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00664.jpg","1970?"
"Uidentificeret danseforestilling","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00665.jpg","1970?"
"Uidentificeret","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00668.jpg","1970?"
"Uidentificeret","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00669.jpg","1970?"
"Uidentificeret","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00670.jpg","1970?"
"Uidentificeret danseforestilling","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00679.jpg","1970?"
"Ukendt titel","Gantriis, Henning (1918-1989) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_2/non-archival/Images/BLADTE_VANDMAERKER/db_henning_gantriis_02218.jpg","1970?"
"Uidentificeret ballet","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00007.jpg","1970?"
"Uidentificeret ballet","Lollesgaard, Hans (1923-1993) bladtegner","http://www.kb.dk/imageService/online_master_arkiv_3/non-archival/Images/BLADTE_VANDMAERKER/db_hans_lollesgaard_00008.jpg","1970?"
