 "event" , "date" ,
 "__bnode1930343" , "voor 1600" ,
 "__bnode1932393" , "voor 7 januari 1753" ,
 "__bnode1932401" , "voor 7 januari 1753" ,
 "__bnode1932872" , "voor 1699" ,
 "__bnode1938860" , "voor 1579" ,
 "__bnode1946134" , "voor 7 november 1693" ,
 "__bnode1946503" , "voor juli 1735" ,
 "__bnode1948879" , "voor 1765" ,
 "__bnode1956402" , "voor 1650" ,
 "__bnode1959829" , "voor 1680" ,
 "__bnode1959845" , "voor 1680" ,
 "__bnode1962540" , "voor 1650" ,
 "__bnode1966171" , "voor 1612" ,
 "__bnode1968914" , "voor 11 augustus 1589" ,
 "__bnode1970300" , "voor 1231" ,
 "__bnode1970324" , "voor 11 november 1644" ,
 "__bnode1350811" , "voor 1679" ,
 "__bnode1775917" , "voor of in 1794" ,
 "__bnode1433576" , "voor 1460" ,
 "__bnode26705" , "voor 1617" ,
 "__bnode223791" , "voor 1251" ,
 "__bnode63946" , "voor 5 juli 1646" ,
 "__bnode5405" , "voor 7-4-1485" ,
 "__bnode381829" , "voor 1539" ,
 "__bnode21350" , "voor 1692" ,
 "__bnode22248" , "voor 1690" ,
 "__bnode940069" , "voor 1539" ,
 "__bnode824698" , "voor 1532" ,
 "__bnode60924" , "voor 16 maart 1638" ,
 "__bnode1974854" , "voor 1692" ,
 "__bnode1986582" , "voor 1552" ,
 "__bnode1990865" , "voor 1623" ,
 "__bnode1991370" , "voor 1652" ,
 "__bnode1997652" , "voor 1399" ,
 "__bnode2000624" , "voor 6 september 1694" ,
 "__bnode2012015" , "voor 9 maart 1416" ,
 "__bnode2013682" , "voor 1633" ,
 "__bnode2018314" , "voor 1357" ,
 "__bnode2021462" , "voor 1524" ,
 "__bnode2027558" , "voor 1725" ,
 "__bnode2035080" , "voor 1571" ,
 "__bnode55778" , "voor 9 maart 1696" ,
 "__bnode171898" , "voor februari 1743" ,
 "__bnode60900" , "voor 16 maart 1638" ,
 "__bnode1543383" , "voor 17 april 1520" ,
 "__bnode60932" , "voor 16 maart 1638" ,
 "__bnode853565" , "voor 1190" ,
 "__bnode173740" , "voor 1482" ,
 "__bnode485953" , "voor 20 augustus 1642" ,
 "__bnode90979" , "voor 3 oktober 1637" ,
 "__bnode100399" , "voor 1628" ,
 "__bnode60916" , "voor 16 maart 1638" ,
 "__bnode459229" , "in of voor 1602" ,
 "__bnode231142" , "voor september 1808" ,
 "__bnode219075" , "voor 4 juli 1658" ,
 "__bnode1632573" , "voor 12 november 1284" ,
 "__bnode62374" , "voor 1566" ,
 "__bnode89653" , " voor 1655" ,
 "__bnode1165454" , "voor 29 oktober 1534" ,
 "__bnode156564" , "voor 1397" ,
 "__bnode110299" , "voor 1296" ,
 "__bnode112520" , "voor 1234" ,
 "__bnode89661" , " voor 1655" ,
 "__bnode954857" , "voor 1 oktober 1654" ,
 "__bnode429753" , " voor 1330" ,
 "__bnode89645" , " voor 1655" ,
 "__bnode266988" , "voor 15 augustus 1621" ,
 "__bnode800993" , "voor 1665" ,
 "__bnode1722381" , "voor 11 mei 1585" ,
 "__bnode102488" , "voor 1691" ,
 "__bnode546754" , "voor 1547" ,
 "__bnode972856" , "voor 1258" ,
 "__bnode485937" , "voor 20 augustus 1642" ,
 "__bnode130549" , "voor 1550" ,
 "__bnode1136931" , " voor 1721" ,
 "__bnode909821" , " voor 1596" ,
 "__bnode165479" , "voor 1647" ,
 "__bnode674520" , "voor 1543" ,
 "__bnode429745" , " voor 1330" ,
 "__bnode297587" , "voor 1550" ,
 "__bnode285423" , "voor januari 1690" ,
 "__bnode189467" , "voor 1640" ,
 "__bnode501942" , "voor juni 1301" ,
 "__bnode909829" , " voor 1596" ,
 "__bnode801346" , "voor 1606" ,
 "__bnode205514" , "voor 6 december 1589" ,
 "__bnode562001" , "voor 1683" ,
 "__bnode1024352" , "voor 1677" ,
 "__bnode6684" , "voor 1601" ,
 "__bnode951639" , "voor 1570" ,
 "__bnode149767" , "voor 1659" ,
 "__bnode329514" , "voor 1664" ,
 "__bnode391784" , "voor 1520" ,
 "__bnode816243" , "voor 1695" ,
 "__bnode183962" , "voor 10 juni 1682" ,
 "__bnode424287" , "voor 9 februari 1621" ,
 "__bnode205392" , "voor 1600" ,
 "__bnode594025" , "voor 1262" ,
 "__bnode1144597" , "voor 1576" ,
 "__bnode128397" , "voor 1586" ,
 "__bnode627132" , " voor 1613" ,
 "__bnode227151" , "voor 26 augustus 1642" ,
 "__bnode195563" , "voor 1231" ,
 "__bnode485913" , "voor 20 augustus 1642" ,
 "__bnode955064" , "voor 1567" ,
 "__bnode14796" , "voor 1750" ,
 "__bnode143839" , "voor 1590" ,
 "__bnode728576" , "voor 1496 of na 1503" ,
 "__bnode1388087" , " voor 1690" ,
 "__bnode165480" , "voor 1719" ,
 "__bnode427029" , "voor 1620" ,
